data_type,collector,purpose,text
id assign to user,support representatives,,"Support Representatives will have read-only access to the ID assigned to the user, along with any PII/ Personal Data needed to verify identity or that is voluntarily given by the user."
information collect,Cirrus Insight,"advertising, analytics, legal, security, services",The information collected will only be used by Cirrus Insight's third-party processor for the purpose of purchasing the Services.
information collect,we,"analytics, legal, security, services, advertising","We use the information collected to enter into the Agreement with the organization you represent; to process your requests or billing transactions; to provide you with information or services you request; to inform you about other information, events, promotions, products, or services we think will be of interest to you and to which you have consent; and to support and facilitate your usage of the Services."
information regard membership in organization,we,"analytics, legal, security, services, advertising","Your information will be used by Cirrus Insight for the purposes of carrying out its application and recruitment process which includes: As part of our commitment to equal opportunity employment, we may process information regarding your membership in various organizations to support our diversity and inclusion efforts."
ip address,Cirrus Insight,"advertising, analytics, legal, security, services","IP address
If you contact us through chat, Cirrus Insight will obtain your IP Address and store only part of it.
In addition, Cirrus Insight may collect and transfer the following information between the US and other countries when deemed necessary for operating of business or hired services:"
ip address,we,"analytics, legal, security, services, advertising","These Services may collect information sent by your browser as part of a web page request, such as cookies or your IP request."
log detail,Cirrus Insight,"advertising, analytics, legal, security, services",Cirrus Insight automatically collects information and log details to operate the www.cirrusinsight.com websites.
metadata,Cirrus Insight,"advertising, analytics, legal, security, services","In order to provide the Services contracted by a Client, Cirrus Insight must collect end-user data and metadata from the Client operating systems."
partial information,we,"analytics, legal, security, services, advertising","In some cases, we may need to retain partial information to fulfill our legal responsibilities, or to complete ongoing financial transactions."
personal information,Cirrus Insight,"advertising, analytics, legal, security, services","If you are based in the EEA or Switzerland, you acknowledge that Cirrus Insight may transfer your Information (including Personal Data) to Cirrus Insight and Cirrus Insight's facilities in the United States or elsewhere, including those of third parties as described in the "" Business Transfers "" and "" Third-Party Service Providers "" sections of this Privacy Policy.
If you have a right to object and you exercise this right, your Personal Data will no longer be processed for such purposes by Cirrus Insight.
In situations where public authorities make lawful requests for information, such as to meet national security or law enforcement requirements, Cirrus Insight may be required to disclose Personal Data."
phone number,Cirrus Insight,"advertising, analytics, legal, security, services","If you contact us by phone call, Cirrus Insight will obtain and store your phone number."
sccs,Cirrus Insight,"advertising, analytics, legal, security, services","Cirrus Insight is using Standard Contractual Clauses (""SCCs"") in addition to other mechanisms and implementing supplemental measures as applicable to better ensure that EU individuals' Personal Data is subject to adequate protections."
student information,Cirrus Insight,"advertising, analytics, legal, security, services","When Cirrus Insight's Services are used by an educational Client for an educational purpose, Cirrus Insight is permitted by the Client to process that student Information as a School Official and only for legitimate educational purposes authorized by the Client."
track datum,Cirrus Insight,"advertising, analytics, legal, security, services",Cirrus Insight may also analyze tracked data for analysis of business trends and statistics.
user agent detail,Cirrus Insight,"advertising, analytics, legal, security, services","In addition, Cirrus Insight may collect and transfer the following information between the US and other countries when deemed necessary for operating of business or hired services: User agent details"
