data_type,collector,purpose,text
email address,industry partners with whom we co -,,"In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
email address,we,"services, legal, security","If so, if you wish to establish an account you will be required to provide us with information (including personally identifiable information and non-personally identifiable information) such as name, address, email address, telephone number, and account names, and including credit card and billing information submitted directly to the Payment Services Provider.
In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
email address,we,"services, legal, security, analytics","If so, if you wish to establish an account you will be required to provide us with information (including personally identifiable information and non-personally identifiable information) such as name, address, email address, telephone number, and account names, and including credit card and billing information submitted directly to the Payment Services Provider.
In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
feature,we,"services, legal, security, analytics","This Privacy Policy applies to information collected online and offline by 3Play Media Inc., and its Corporate Affiliates (as defined below) (collectively, ""3Play Media"" ""we"" or ""us"" or ""our"") through your use of the 3Play Media websites at https://www.3playmedia.com/ , https://www.3playmedia.ca/ , and any subdomains thereof (collectively, the ""Site"") and the services, features, and information available on the Site and/or any mobile applications we may offer (together with the Site, along with associated and successor websites, applications, features, information, and services, or any part thereof, the ""Service"")."
government identifier,we,"services, legal, security","Government identifiers (social security, driver's license, state identification card, or passport number) : Submitted to us by you."
independent contractor,outside contractors,,"We may employ independent contractors, vendors and suppliers (collectively, ""Outside Contractors"") to provide specific services and products related to the Service, such as hosting and maintaining the Service, providing credit card processing and fraud screening, including the Payment Services Provider, and developing applications for the Service, and related to our Networking Activities."
information about you,advertiser,,"The privacy policies of those third parties will govern your interactions with those third-party websites or ad networks.
They may collect and aggregate information about you or make inferences based on your information to serve targeted ads to you."
information gather,we,"services, legal, security, analytics",We may also use the information gathered to perform statistical analysis of user behavior or to evaluate and improve the Service.
information identify,we,"services, legal, security, analytics","We collect information that identifies, relates to, describes, references, is reasonably capable of being associated with, or could reasonably be linked, directly or indirectly, with particular California residents or households (""consumer information"")."
information we gather from you through service,UNSPECIFIED_ACTOR,,We generally disclose information we gather from you through the Service or in connection with Networking Activities to the following types of third parties and as otherwise set forth in this Privacy Policy or as specifically authorized by you.
information we gather from you through service,we,"services, legal, security, analytics",We generally disclose information we gather from you through the Service or in connection with Networking Activities to the following types of third parties and as otherwise set forth in this Privacy Policy or as specifically authorized by you.
internet activity,analytic provider,,"In addition to the above, when users use our Service, third parties (including third-party analytics service providers and commercial partners) may directly collect personally identifiable and non-personally identifiable information about our users' online activities over time and across different websites."
internet activity,commercial partner,,"In addition to the above, when users use our Service, third parties (including third-party analytics service providers and commercial partners) may directly collect personally identifiable and non-personally identifiable information about our users' online activities over time and across different websites."
job title,industry partners with whom we co -,,"In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
job title,we,"services, legal, security, analytics","In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
license,we,"services, legal, security, analytics","Government identifiers (social security, driver's license, state identification card, or passport number) : Submitted to us by you."
option change preference in communication we send to you,we,"services, legal, security, analytics","If you no longer desire to receive these communications, we will provide you with the option to change your preferences in each communication we send to you."
passport number,we,"services, legal, security, analytics","Government identifiers (social security, driver's license, state identification card, or passport number) : Submitted to us by you."
person name,industry partners with whom we co -,,"In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
person name,we,"services, legal, security, analytics","If so, if you wish to establish an account you will be required to provide us with information (including personally identifiable information and non-personally identifiable information) such as name, address, email address, telephone number, and account names, and including credit card and billing information submitted directly to the Payment Services Provider.
In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
phone number,industry partners with whom we co -,,"In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
phone number,we,"services, legal, security, analytics","If so, if you wish to establish an account you will be required to provide us with information (including personally identifiable information and non-personally identifiable information) such as name, address, email address, telephone number, and account names, and including credit card and billing information submitted directly to the Payment Services Provider.
In particular, we may share your information, including your name, company, job title, telephone number, email, and/or country, with our Industry Partners with whom we co-host or jointly sponsor marketing initiatives and events, such as webinars, downloadable content, conferences or Networking Activities, who may communicate with you directly, including for their own marketing purposes."
postal address,we,"services, legal, security, analytics","If so, if you wish to establish an account you will be required to provide us with information (including personally identifiable information and non-personally identifiable information) such as name, address, email address, telephone number, and account names, and including credit card and billing information submitted directly to the Payment Services Provider."
sensitive consumer information,we,"services, legal","For purposes hereof, ""sensitive consumer information"" means: (1) consumer information that reveals (A) your social security, driver's license, state identification card, or passport number; (B) your account log-in, financial account, debit card, or credit card number in combination with any required security or access code, password, or credentials allowing access to an account; (C) your precise geolocation; (D) your racial or ethnic origin, religious or philosophical beliefs, or union membership; (E) the contents of your mail, email, and text messages, unless we are the intended recipient of the communication; (F) your genetic data; and (2)(A) consumer information consisting of biometric information processed for the purpose of uniquely identifying you; (B) consumer information collected and analyzed concerning your health; or (C) consumer information collected and analyzed concerning your sex life or sexual orientation We use or disclose your sensitive consumer information, provided that we only use or disclose sensitive consumer information for the purposes specified in Section 7027(m) of the CPRA regulations and we only collect or process sensitive consumer information without the purpose of inferring characteristics about you."
sensitive consumer information,we,"services, legal, security, analytics","For purposes hereof, ""sensitive consumer information"" means: (1) consumer information that reveals (A) your social security, driver's license, state identification card, or passport number; (B) your account log-in, financial account, debit card, or credit card number in combination with any required security or access code, password, or credentials allowing access to an account; (C) your precise geolocation; (D) your racial or ethnic origin, religious or philosophical beliefs, or union membership; (E) the contents of your mail, email, and text messages, unless we are the intended recipient of the communication; (F) your genetic data; and (2)(A) consumer information consisting of biometric information processed for the purpose of uniquely identifying you; (B) consumer information collected and analyzed concerning your health; or (C) consumer information collected and analyzed concerning your sex life or sexual orientation We use or disclose your sensitive consumer information, provided that we only use or disclose sensitive consumer information for the purposes specified in Section 7027(m) of the CPRA regulations and we only collect or process sensitive consumer information without the purpose of inferring characteristics about you."
specific piece of consumer information we collect about you,we,"services, legal, security, analytics","Once we receive and confirm your verifiable consumer request (in the manner described in Section 14.6 below), to the extent required by the CPRA, we will disclose to you: 14.5.1.5 The specific pieces of consumer information we collected about you (also called a data portability request)."
state identification card,we,"services, legal, security, analytics","Government identifiers (social security, driver's license, state identification card, or passport number) : Submitted to us by you."
subdomain,we,"services, legal, security, analytics","This Privacy Policy applies to information collected online and offline by 3Play Media Inc., and its Corporate Affiliates (as defined below) (collectively, ""3Play Media"" ""we"" or ""us"" or ""our"") through your use of the 3Play Media websites at https://www.3playmedia.com/ , https://www.3playmedia.ca/ , and any subdomains thereof (collectively, the ""Site"") and the services, features, and information available on the Site and/or any mobile applications we may offer (together with the Site, along with associated and successor websites, applications, features, information, and services, or any part thereof, the ""Service"")."
supplier,outside contractors,,"We may employ independent contractors, vendors and suppliers (collectively, ""Outside Contractors"") to provide specific services and products related to the Service, such as hosting and maintaining the Service, providing credit card processing and fraud screening, including the Payment Services Provider, and developing applications for the Service, and related to our Networking Activities."
target feedback,UNSPECIFIED_ACTOR,,"Unless you 'opt out' (to the extent permitted by applicable law), we and third parties acting on our behalf may subsequently send you electronic newsletters, contact you about the Service, Networking Activities, products, services, information and news that may be of interest to you, and provide you with targeted feedback."
target feedback,we,"services, legal, security, analytics","Unless you 'opt out' (to the extent permitted by applicable law), we and third parties acting on our behalf may subsequently send you electronic newsletters, contact you about the Service, Networking Activities, products, services, information and news that may be of interest to you, and provide you with targeted feedback."
