data_type,collector,purpose,text
cookie / pixel tag,we,"advertising, analytics, security, services, legal","Like many websites, we and our marketing partners, affiliates, analytics, and service providers use ""cookies"" to collect information.
We use both persistent cookies that remain on your computer or similar device (such as to save your registration ID and login password for future logins to the Service and to track your compliance with the TeachRN Terms of Service) and session ID cookies, which expire at the end of your browser session (for example, to enable certain features of the Service, to better understand how TeachRN Users interact with the Service and to monitor aggregate usage by TeachRN Users and web traffic routing on the Service)."
customer service,we,"advertising, analytics, security, services, legal","We or our service providers may collect the below categories of information for the following business or commercial purposes (as those terms are defined in applicable law): Providing the Service (e.g., account servicing and maintenance, matching freelancer talent with client needs, customer service, advertising and marketing, analytics, and communication about the Service);"
demographic datum,we,"advertising, analytics, security, services","We also may collect other information, such as zip codes, demographic data, information about your use of the Service, and general project-related data (""Non-Identifying Information"")."
demographic information about user base as whole,teachrn,"advertising, analytics, services","TeachRN use cookies or similar technologies to analyze trends, administer the website, track users' movement around the website, the desktop app, and the mobile app, and to gather demographic information about our user base as a whole."
device identifier,we,"advertising, analytics, security, services","We use both persistent cookies that remain on your computer or similar device (such as to save your registration ID and login password for future logins to the Service and to track your compliance with the TeachRN Terms of Service) and session ID cookies, which expire at the end of your browser session (for example, to enable certain features of the Service, to better understand how TeachRN Users interact with the Service and to monitor aggregate usage by TeachRN Users and web traffic routing on the Service)."
device identifiers,we,"advertising, analytics, security, services",We may also use Device Identifiers to identify TeachRN Users.
email address,we,"advertising, analytics, security, services","We collect the following personal information from you: First name, last name, and email address when you provide it to us for the purpose of adding your contacts to a service project communication board and SMS reminders."
email address,we,"advertising, analytics, security, services, legal","We collect the following personal information from you: First name, last name, and email address when you provide it to us for the purpose of adding your contacts to a service project communication board and SMS reminders."
feedback from user about service,we,"advertising, analytics, security, services","We also collect feedback from Users about our Service.
We use this information to respond to your inquiries, improve the Service and how our Site functions, and develop new products and features."
freelancer talent,we,"advertising, analytics, security, services, legal","We or our service providers may collect the below categories of information for the following business or commercial purposes (as those terms are defined in applicable law): Providing the Service (e.g., account servicing and maintenance, matching freelancer talent with client needs, customer service, advertising and marketing, analytics, and communication about the Service);"
general relate datum,we,"advertising, analytics, security, services","We also may collect other information, such as zip codes, demographic data, information about your use of the Service, and general project-related data (""Non-Identifying Information"")."
identity verification,we,"advertising, analytics, security, services","Before a Freelancer can complete registration on the Service, or at any time thereafter, we may request or re-request identity verification."
indicia of persona,sponsor of promotion,,"By participating in a Promotion, you are agreeing to the official rules that govern that Promotion, which may contain specific requirements of you, including, except where prohibited by law, allowing the sponsors of the Promotion to use your name, voice, likeness, or other indicia of persona in advertising or marketing associated with the Promotion."
information about freelancer share with client,we,"advertising, analytics, security, services","We may also share the information we have collected about you, including Personal Information, as disclosed at the time you provide your information, with your consent, as otherwise described in this Privacy Policy, or in the following circumstances: Information about Freelancers Shared with Clients:"
information about use of service,we,"advertising, analytics, security, services","We also may collect other information, such as zip codes, demographic data, information about your use of the Service, and general project-related data (""Non-Identifying Information"")."
information about visit to,service provider,"advertising, analytics, security, services","Our service providers may collect certain information about your visits to and activity on the Service as well as other websites or services, they may set and access their own tracking technologies on your device (including cookies and web beacons ), and may use that information to show you targeted advertisements."
information about work on project for client,we,"advertising, analytics, security, services","As part of the Service, we collect information about a Freelancer's work on a project for a Client."
information about you,UNSPECIFIED_ACTOR,,Third parties may also give us information about you.
information about you,government official,,"We will disclose information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), or, at the request of governmental authorities or other third parties conducting an investigation where we determine in our sole discretion the disclosure is necessary to (a) protect the property and rights of TeachRN or a third party, (b) protect the safety of the public or any person, or (c) prevent or stop activity we may consider to be, or pose a risk of being, illegal, fraudulent, unethical or legally actionable activity."
information about you,private party,,"We will disclose information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), or, at the request of governmental authorities or other third parties conducting an investigation where we determine in our sole discretion the disclosure is necessary to (a) protect the property and rights of TeachRN or a third party, (b) protect the safety of the public or any person, or (c) prevent or stop activity we may consider to be, or pose a risk of being, illegal, fraudulent, unethical or legally actionable activity."
information about you,we,"advertising, analytics, security, services, legal","Third parties may also give us information about you.
We also may receive information about you from third parties.
We may share information about you to provide the Services, for legal and investigative purposes, in connection with sweepstakes and promotions, or if we are part of a merger or acquisition.
We will disclose information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), or, at the request of governmental authorities or other third parties conducting an investigation where we determine in our sole discretion the disclosure is necessary to (a) protect the property and rights of TeachRN or a third party, (b) protect the safety of the public or any person, or (c) prevent or stop activity we may consider to be, or pose a risk of being, illegal, fraudulent, unethical or legally actionable activity.
When you use the Service, you may provide us with information about you."
information collect through service,we,"advertising, analytics, security, services, legal","We use information collected through the Service to provide and improve the Service, process your requests, prevent fraud, provide you with information and advertising that may interest you, comply with the law, and as otherwise permitted with your consent."
information contain in black board,manager,,We will share information contained in Black Board with the relevant Client and with any manager or administrator of any applicable TeachRN Support Team.
information contain in black board,relevant client,,We will share information contained in Black Board with the relevant Client and with any manager or administrator of any applicable TeachRN Support Team.
information contain in black board,service project communication board,,"Privacy Policy

1. INFORMATION COLLECTION

Service Project Communication Board and SMS Reminders
We will share information contained in Black Board with the relevant Client and with any manager or administrator of any applicable TeachRN Support Team."
information contain in black board,we,"advertising, analytics, security, services, legal",We will share information contained in Black Board with the relevant Client and with any manager or administrator of any applicable TeachRN Support Team.
information obtain from identity verification,teachrn,"advertising, analytics, services, security","TeachRN may use the information obtained from Identity Verification for purposes of verifying your identity, enforcing our Terms of Service and other agreements, and preventing fraud."
information relate to use of service,we,"advertising, analytics, security, services, legal","When you use the Service, we may also collect information related to your use of the Service and aggregate this with information about other users."
information we collect,we,"advertising, analytics, security, services, legal","Privacy Policy

2. USE OF INFORMATION

WE USE INFORMATION WE COLLECT:"
information we collect for year,we,"advertising, analytics, security, services, legal","Unless you request that we delete certain information (see Your Choices and Rights below), we retain government-issued identification documents you submit to verify your identity for 30 days, selfies you submit to verify your identity for 180 days, a copy of the headshot image from your identity document for 3 years, and other information we collect for at least 5 years."
issue identification document you submit,we,"advertising, analytics, security, services, legal","Unless you request that we delete certain information (see Your Choices and Rights below), we retain government-issued identification documents you submit to verify your identity for 30 days, selfies you submit to verify your identity for 180 days, a copy of the headshot image from your identity document for 3 years, and other information we collect for at least 5 years."
likeness,sponsor of promotion,,"By participating in a Promotion, you are agreeing to the official rules that govern that Promotion, which may contain specific requirements of you, including, except where prohibited by law, allowing the sponsors of the Promotion to use your name, voice, likeness, or other indicia of persona in advertising or marketing associated with the Promotion."
message,relevant client,,"If a Freelancer uses the black board, we will share messages, downloads and SMS text reminders with the relevant Client."
message,we,"advertising, analytics, security, services, legal","If a Freelancer uses the black board, we will share messages, downloads and SMS text reminders with the relevant Client."
not track signal,UNSPECIFIED_ACTOR,,"Please note that your browser setting may allow you to automatically transmit a ""Do Not Track"" signal to websites and online services you visit."
not track signal,online service,,"Please note that your browser setting may allow you to automatically transmit a ""Do Not Track"" signal to websites and online services you visit."
person name,sponsor of promotion,,"By participating in a Promotion, you are agreeing to the official rules that govern that Promotion, which may contain specific requirements of you, including, except where prohibited by law, allowing the sponsors of the Promotion to use your name, voice, likeness, or other indicia of persona in advertising or marketing associated with the Promotion."
person name,we,"advertising, analytics, security, services, legal","We collect the following personal information from you: First name, last name, and email address when you provide it to us for the purpose of adding your contacts to a service project communication board and SMS reminders."
public feedback,we,"advertising, analytics, security, services, legal",We collect public and private feedback from TeachRN Users about their experience with other TeachRN Users of our Service.
sms text reminder,relevant client,,"If a Freelancer uses the black board, we will share messages, downloads and SMS text reminders with the relevant Client."
sms text reminder,we,"advertising, analytics, security, services, legal","If a Freelancer uses the black board, we will share messages, downloads and SMS text reminders with the relevant Client."
technical information,we,"advertising, analytics, security, services, legal","Like other online companies, we receive technical information when you use our Services."
type of information,we,"advertising, analytics, security, services, legal","For example, we need certain types of information so that we can provide the Service to you."
url,content provider,,"This information may include, among other information, the browser and operating system you are using, the URL or advertisement that referred you to the Service, the search terms you entered into a search engine that led you to the Service, areas within the Service that you visited, which links you clicked on, which pages or content you viewed and for how long, other similar information and statistics about your interactions, such as content response times, download errors and length of visits to certain pages and other information commonly shared when browsers communicate with websites.
We and our third-party service providers, including analytics and third party content providers, may automatically collect certain information from you whenever you access or interact with the Service."
url,we,"advertising, analytics, security, services, legal","This information may include, among other information, the browser and operating system you are using, the URL or advertisement that referred you to the Service, the search terms you entered into a search engine that led you to the Service, areas within the Service that you visited, which links you clicked on, which pages or content you viewed and for how long, other similar information and statistics about your interactions, such as content response times, download errors and length of visits to certain pages and other information commonly shared when browsers communicate with websites.
We and our third-party service providers, including analytics and third party content providers, may automatically collect certain information from you whenever you access or interact with the Service."
voice,sponsor of promotion,,"By participating in a Promotion, you are agreeing to the official rules that govern that Promotion, which may contain specific requirements of you, including, except where prohibited by law, allowing the sponsors of the Promotion to use your name, voice, likeness, or other indicia of persona in advertising or marketing associated with the Promotion."
zip code,we,"advertising, analytics, security, services, legal","We also may collect other information, such as zip codes, demographic data, information about your use of the Service, and general project-related data (""Non-Identifying Information"")."
