data_type,collector,purpose,text
browsing / search history,we,"analytics, legal, security, advertising, services","When you use the Services or browse one of our Websites, we may collect information about your visit to our Websites, your usage of the Services, and your web browsing activity."
content delivery service,service providers,,"Examples of Service Providers include hosting services and content delivery services, and payment processors."
cookie / pixel tag,UNSPECIFIED_ACTOR,"advertising, analytics","Our third party partners may use cookies or similar tracking technologies in order to provide you advertising or other content based upon your browsing activities and interests.
We and our third party partners may use cookies and other tracking technologies, such as pixels and web beacons, to gather information about your activities on our Websites and other sites in order to provide you with targeted advertising based on your browsing activities and interests."
cookie / pixel tag,we,"analytics, legal, security, advertising","We Collect

(f) Web beacons:
We and our third party partners may use cookies and other tracking technologies, such as pixels and web beacons, to gather information about your activities on our Websites and other sites in order to provide you with targeted advertising based on your browsing activities and interests.
We may collect this information as a part of log files as well as through the use of cookies or other tracking technologies.
YOUR INFORMATION

5. Information We Collect"
datum about,we,"analytics, legal, security, advertising","When you send an email with the Services, we have and may access the data about and the information in your email."
email address,we,"analytics, legal, security, advertising","While providing the Services, and as described in more detail below, we may collect Personal Information about a Website visitor, client, person or email address on or related to a customer list, or customer."
email address,we,"analytics, legal, security, advertising, services","While providing the Services, and as described in more detail below, we may collect Personal Information about a Website visitor, client, person or email address on or related to a customer list, or customer."
email client type,we,"analytics, legal, security, advertising","Web beacons allow us to collect information about when you open the email, your IP address, your browser or email client type, and other similar details."
feedback,we,"analytics, legal, security, advertising","We may communicate with you about offers and promotions offered by Punchpass and others we think will be of interest to you, solicit your feedback, or keep you up to date on Punchpass and our products."
hosting service,service providers,,"Examples of Service Providers include hosting services and content delivery services, and payment processors."
information about you,we,"analytics, legal, security, advertising","From time to time we may obtain information about you or your customers from third party sources, such as public databases, social media platforms, third party data providers and our joint marketing partners."
information in customer list,we,"analytics, legal, security, advertising",We will use and disclose the information in your customer lists only for the reasons discussed in Sections 6-9.
information in email,we,"analytics, legal, security, advertising","When you send an email with the Services, we have and may access the data about and the information in your email."
information provide,UNSPECIFIED_ACTOR,"advertising, analytics","We may also, unless prohibited by the Promotion's rules or law, use the information provided to communicate with you, or other people you select, about our Services.
We may share this information with our affiliates and other organizations or Service Providers in line with this policy and the rules posted for the Promotion."
information provide,service providers,,"We may also, unless prohibited by the Promotion's rules or law, use the information provided to communicate with you, or other people you select, about our Services.
We may share this information with our affiliates and other organizations or Service Providers in line with this policy and the rules posted for the Promotion."
information provide,we,"analytics, legal, security, advertising, services","We may also, unless prohibited by the Promotion's rules or law, use the information provided to communicate with you, or other people you select, about our Services.
We may share this information with our affiliates and other organizations or Service Providers in line with this policy and the rules posted for the Promotion."
internet activity,UNSPECIFIED_ACTOR,"advertising, analytics","We and our third party partners may use cookies and other tracking technologies, such as pixels and web beacons, to gather information about your activities on our Websites and other sites in order to provide you with targeted advertising based on your browsing activities and interests."
internet activity,we,"analytics, legal, security, advertising, services","We and our third party partners may use cookies and other tracking technologies, such as pixels and web beacons, to gather information about your activities on our Websites and other sites in order to provide you with targeted advertising based on your browsing activities and interests."
ip address,social media,,"Our Websites include social media features.
These features may collect information about your IP address and which page you are visiting on our Website, and they may set a cookie to make sure the feature functions properly."
ip address,we,"analytics, legal, security, advertising","Web beacons allow us to collect information about when you open the email, your IP address, your browser or email client type, and other similar details."
ip address,we,"analytics, legal, security, advertising, services","Web beacons allow us to collect information about when you open the email, your IP address, your browser or email client type, and other similar details."
log information,we,"analytics, legal, security, advertising, services",We collect log information when you use our Services solely for the purposes of making our Services better and troubleshooting problems.
payment processor,service providers,,"Examples of Service Providers include hosting services and content delivery services, and payment processors."
personal information,advertiser,advertising,We may partner with third party advertising networks to manage and serve our advertising on other sites and may share Personal Information with them for this purpose.
personal information,company help,,"We may transfer Personal Information of you or your customers to companies that help us promote, provide, or support our Services or the services of our clients (""Service Providers"")."
personal information,service provider,,"For example, if it is necessary to provide you something you have requested (like enable sales via Stripe), then we may share your and/or your customers' Personal Information with a Service Provider for that purpose."
personal information,we,"analytics, legal, security, advertising, services","For example, if it is necessary to provide you something you have requested (like enable sales via Stripe), then we may share your and/or your customers' Personal Information with a Service Provider for that purpose.
In addition, we may use your Personal Information to advertise our Services to potential or other users like you.
We may disclose Personal Information to the following types of third parties for the purposes described in this policy:
We may partner with third party advertising networks to manage and serve our advertising on other sites and may share Personal Information with them for this purpose.
We may transfer Personal Information of you or your customers to companies that help us promote, provide, or support our Services or the services of our clients (""Service Providers"").
We may use and disclose Personal Information only for the following purposes:"
personal information we process on behalf of client,we,"analytics, legal, security, advertising, services","We will retain Personal Information we process on behalf of our clients for as long as needed to provide our Services or to comply with our legal obligations, resolve disputes, prevent abuse, and enforce our agreements."
presence,we,"analytics, legal, security, advertising, services","We also maintain presences on social media platforms including Facebook, Twitter, and Instagram."
report,we,"analytics, legal, security, advertising, services","Reports are also available to us when we send email to you, so we may collect and review that information."
web beacons,we,"analytics, legal, security, advertising, services",We use Web Beacons (which are small blocks of code; also called pixel tags) on our Websites and in our emails.
