data_type,collector,purpose,text
collective learning about,we,"analytics, security, services","To that end, we use collective learnings about how people use our Services and feedback provided directly to us to troubleshoot and to identify trends, usage, activity patterns and areas for integration and improvement of the Services."
contact information,we,"analytics, security, services","We use your contact information and information about how you use the Services to send promotional communications that may be of specific interest to you, including by email and by displaying ads on other companies' websites and applications, as well as on platforms like Facebook and Google.
We use your contact information to send transactional communications via email or chat and within the Services, including confirming your purchases, reminding you of subscription expirations, ensuring accurate and timely payments are processed, responding to your comments, questions and requests, providing customer support, and sending you technical notices, product updates, security alerts, and administrative messages."
cookie / pixel tag,analytics services,analytics,"The information generated by the Cookies or other technologies about your use of our Site and Services (the ""Analytics Information"") is transmitted to the Analytics Services."
cookie / pixel tag,we,"analytics, security, services","We may use both session cookies (which expire once you close your browser) and persistent cookies (which stay on your computer/mobile phone until you delete them) to provide you with a more personal and interactive experience on our Site.
We retain information derived from cookies and other tracking technologies for a reasonable period of time from the date such information was created.
We use cookies to enable our servers to recognize your web browser and tell us how and when you use the Services."
feedback provide to we,we,"analytics, security, services","To that end, we use collective learnings about how people use our Services and feedback provided directly to us to troubleshoot and to identify trends, usage, activity patterns and areas for integration and improvement of the Services."
information about customer,we,"analytics, security, services","We also obtain information about your customers on your behalf when you setup your account, import your client list, and/or they transact with you."
information about marketing preference,we,"analytics, security, services","If you have elected to receive marketing emails from us, we retain information about your marketing preferences unless you specifically ask us to delete such information."
information about mobile device model software version,we,"analytics, security, services","In addition, in the event our Applications crash on your mobile device, we will receive information about your mobile device model software version and device carrier, which allows us to identify and fix bugs and otherwise improve the performance of our Applications."
information about you,we,"analytics, security, services","We use information about you and your Service use to verify accounts and activity, to monitor suspicious or fraudulent activity and to identify violations of Service policies.
We use information about you for a number of purposes.
We use information about you to provide the Services to you, including to process payment transactions with you, authenticate you when you log in, provide customer support, and operate and maintain the Services.
We use information about you where you have given us consent to do so for a specific purpose not listed above."
information about you in connection with legal claim,we,"analytics, security, services","Where required by law, where we believe it is in our legitimate business interest, or where it is necessary to protect our legal rights, interests and the interests of others, we use information about you in connection with legal claims, compliance, regulatory, and audit functions, and disclosures in connection with the acquisition, merger or sale of a business."
information collect from website,advertiser,advertising,"These advertising partners may use this information (and similar information collected from other websites) for purposes of delivering targeted advertisements to you when you visit other websites within their networks.
We may also share such de-identified information as well as selected Personal Data (such as demographic information and past purchase history) we have collected with third-party advertising partners."
information from use of services,we,"analytics, security, services","We automatically receive and record information from your use of the Services, including but not limited to: app usage, your IP address browser type, Internet service provider, referring/exit pages, operating system, date/time stamp, clickstream data, and cookie information."
information we get from analytics services,we,"analytics, security, services",We use the information we get from Analytics Services only to improve our Site and Services.
ip address,UNSPECIFIED_ACTOR,,"We do at times, however, share this information with our partners, service providers and other persons with whom we conduct business, and as otherwise specified in this Privacy Policy.
While we collect and store IP address information, that information is not made public."
ip address,service provider,,"We do at times, however, share this information with our partners, service providers and other persons with whom we conduct business, and as otherwise specified in this Privacy Policy.
While we collect and store IP address information, that information is not made public."
ip address,social media,,"Our Website includes social media features such as the Facebook ""Like"" button that might include widgets such as the share this button or other interactive mini-programs.
These features may collect your IP address, which page you are visiting on our site, and may set a cookie to enable the feature to function properly."
ip address,we,"analytics, security, services","We do at times, however, share this information with our partners, service providers and other persons with whom we conduct business, and as otherwise specified in this Privacy Policy.
While we collect and store IP address information, that information is not made public."
item level datum,we,"analytics, security, services","When Your Customers use PocketSuite to make or record payments to you, we collect information about when and where the transactions occur, the names of the transacting parties, a description of the transactions which may include item-level data, the payment or transfer amounts, billing and shipping information, and the devices and payment methods used to complete the transactions."
name of transact party,we,"analytics, security, services","When Your Customers use PocketSuite to make or record payments to you, we collect information about when and where the transactions occur, the names of the transacting parties, a description of the transactions which may include item-level data, the payment or transfer amounts, billing and shipping information, and the devices and payment methods used to complete the transactions."
non-personal information,UNSPECIFIED_ACTOR,,"In addition, these third parties may share with us non-private, aggregated or otherwise non-Personal Data about you that they have independently developed or acquired."
non-personal information,we,"analytics, security, services","In addition, these third parties may share with us non-private, aggregated or otherwise non-Personal Data about you that they have independently developed or acquired."
payment amount,we,"analytics, security, services","When Your Customers use PocketSuite to make or record payments to you, we collect information about when and where the transactions occur, the names of the transacting parties, a description of the transactions which may include item-level data, the payment or transfer amounts, billing and shipping information, and the devices and payment methods used to complete the transactions."
payment method,we,"analytics, security, services","When Your Customers use PocketSuite to make or record payments to you, we collect information about when and where the transactions occur, the names of the transacting parties, a description of the transactions which may include item-level data, the payment or transfer amounts, billing and shipping information, and the devices and payment methods used to complete the transactions."
personal information,company administrator,,"In the event that you use the Services in connection with a company, we may share your Personal Data with the company and the company administrators."
personal information,company provide service by way of co - branded website,,"These third party companies may supply us with Personal Data.
We may receive Personal and/or Anonymous Data about you from companies that provide our Services by way of a co-branded or private-labeled website or companies that offer their products and/or services on our Services."
personal information,relevant party you grant we permission share with,,We will share your Personal Data with any relevant party you have granted us permission to share with.
personal information,we,"analytics, security, services","In the event that you use the Services in connection with a company, we may share your Personal Data with the company and the company administrators.
These third party companies may supply us with Personal Data.
We collect Personal Data and Anonymous Data, as described below.
We retain your personal information only as long as necessary to accomplish the business purpose for which it was collected or to comply with our legal and contractual obligations, plus 1 year, and then securely disposes of that information.
We use Stripe, Inc. (""Stripe"") to gather your Personal Data from financial institutions and process payments.
We will share your Personal Data with any relevant party you have granted us permission to share with."
program,social media,,"Our Website includes social media features such as the Facebook ""Like"" button that might include widgets such as the share this button or other interactive mini-programs."
specific sub,business owner,,"Some business owners collect a specific sub-set of personal information relating to sensitive medical data known as electronic Patient Health Information ""ePHI""."
type of statistical datum,we,"analytics, security, services","We share this type of statistical data so that our partners can understand how and how often people use our Services and their services or websites, which facilitates improving both their services and how our Services interface with them."
