data_type,collector,purpose,text
datum collect through tracking technologies,we,"advertising, analytics, security, services","We use the data collected through Tracking Technologies to: (a) remember information so that you will not have to re-enter it during your visit or the next time you visit the site; (b) provide custom, personalized content and information, including targeted content and advertising; (c) identify you across multiple devices; (d) provide and monitor the effectiveness of our services; (e) monitor aggregate metrics such as total number of visitors, traffic, usage, and demographic patterns on our Site; (f) diagnose or fix technology problems; and (g) otherwise to plan for, and enhance our services."
demographic information,we,"advertising, analytics, security, services","The information may include contact information, demographic information, information about your communications and related activities, and information about your orders.
We may use this information to administer and facilitate our services, your subscriptions, and our marketing activities."
educational history,we,"advertising, analytics, security, services","If you apply for employment, we collect your contact and demographic information, educational and work history, employment interests, information obtained during interviews and any other information you choose to provide."
electronic path you take to service through service,UNSPECIFIED_ACTOR,,"As is true of most digital platforms, we and our third-party providers and partners collect certain personal information automatically when you visit or interact with our websites and other online services: Analytics  Data : Including the electronic path you take to our services, through our services and when exiting our services, as well as your usage and activity on our services, such as the links, objects, products and benefits you view, click or otherwise interact with."
electronic path you take to service through service,we,"advertising, analytics, security, services","As is true of most digital platforms, we and our third-party providers and partners collect certain personal information automatically when you visit or interact with our websites and other online services: Analytics  Data : Including the electronic path you take to our services, through our services and when exiting our services, as well as your usage and activity on our services, such as the links, objects, products and benefits you view, click or otherwise interact with."
email address,we,"advertising, analytics, security, services","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us.
If you sign up to receive news or alerts from us, or subscribe to our newsletter, we collect your email and applicable interests and communication preferences in order to send you regular updates about the Service.
We use this information to manage our communications with you and send you information about products and services we think may be of interest to you."
email address,we,"advertising, analytics, security, services, legal","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us.
If you sign up to receive news or alerts from us, or subscribe to our newsletter, we collect your email and applicable interests and communication preferences in order to send you regular updates about the Service.
We use this information to manage our communications with you and send you information about products and services we think may be of interest to you."
employment interest,we,"advertising, analytics, security, services","If you apply for employment, we collect your contact and demographic information, educational and work history, employment interests, information obtained during interviews and any other information you choose to provide."
inference,we,"advertising, analytics, security, services","In the last 12 months, we have collected the following categories of personal information: Inferences about your interests and preferences, generated from your use of our sites."
inference,we,"advertising, analytics, security, services, legal","In the last 12 months, we have collected the following categories of personal information: Inferences about your interests and preferences, generated from your use of our sites."
information about,we,"advertising, analytics, security, services","We may use information about how you use and connect to the European Services to present the European Services to you on your device.
We may use this information to determine products and services that may be of interest to you for marketing purposes.
We may use this information to monitor and improve the European Services and business, resolve issues and to inform the development of new products and services."
information about device you use,we,"advertising, analytics, security, services","We also automatically collect personal information indirectly about how you access and use the European Services, and information about the device you use to access the European Services."
information about order,we,"advertising, analytics, security, services","The information may include contact information, demographic information, information about your communications and related activities, and information about your orders.
We may use this information to administer and facilitate our services, your subscriptions, and our marketing activities."
information about you,we,"advertising, analytics, security, services",We may make use of additional information about you when it is available from external sources to deliver advertising that is relevant to you.
information about you,we,"advertising, analytics, security, services, legal",We may make use of additional information about you when it is available from external sources to deliver advertising that is relevant to you.
information identify yourself,we,"advertising, analytics, security, services","We will review your request, and may require you to provide additional information to identify yourself, but we do not promise that we will be able to satisfy your request."
information obtain during interview,we,"advertising, analytics, security, services","If you apply for employment, we collect your contact and demographic information, educational and work history, employment interests, information obtained during interviews and any other information you choose to provide."
information provide,we,"advertising, analytics, security, services","We use the information provided to evaluate your candidacy for employment, to communicate with you during the application process and to facilitate the onboarding process."
information provide in connection with payment,we,"advertising, analytics, security, services","If you sign up for our Service, we may collect the information provided in connection with your payment."
information request on form,we,"advertising, analytics, security, services","If you fill out any forms relating to Transcend events, surveys, contests, sweepstakes, or other promotional events, we collect your contact and demographic information, and any other information requested on the form or at sign up."
information we collect,we,"advertising, analytics, security, services","We may transfer any information we collect in the event we sell or transfer all or a portion of our business or assets (including any shares in the company) or any portion or combination of our products, services, businesses and/or assets."
information we collect,we,"advertising, analytics, security, services, legal","We may transfer any information we collect in the event we sell or transfer all or a portion of our business or assets (including any shares in the company) or any portion or combination of our products, services, businesses and/or assets."
information we collect about you,we,"advertising, analytics, security, services","Information We Collect About You Automatically
We use this information to provide you the features and functionality of the European Services, to monitor and improve the European Services and to develop new services."
information you choose,we,"advertising, analytics, security, services","If you apply for employment, we collect your contact and demographic information, educational and work history, employment interests, information obtained during interviews and any other information you choose to provide."
information you permit social network,we,"advertising, analytics, security, services","If you interact with us through a social network, we may receive information from the social network such as your name, profile information, and any other information you permit the social network to share with third parties."
information you provide to we,we,"advertising, analytics, security, services",We may share any information you provide to us when you contact us with Cloud hosting providers
marketing email,we,"advertising, analytics, security, services",The categories of information we collect can include: Marketing Emails and Newsletter Subscription.
newsletter subscription,we,"advertising, analytics, security, services",The categories of information we collect can include: Marketing Emails and Newsletter Subscription.
option of,browser,,Some browsers also give you the option of downloading and installing extensions that block pixels and other Tracking Technologies.
organization we own,we,"advertising, analytics, security, services, legal","Other companies owned by or under common ownership as Transcend, including our subsidiaries (i.e., any organization we own or control) and our ultimate holding company (i.e., any organization that owns or controls us) and any subsidiaries it owns."
payment information,we,"advertising, analytics, security, services",The categories of information we collect can include: Payment information.
payment information,we,"advertising, analytics, security, services, legal",The categories of information we collect can include: Payment information.
person name,we,"advertising, analytics, security, services","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us.
If you interact with us through a social network, we may receive information from the social network such as your name, profile information, and any other information you permit the social network to share with third parties."
person name,we,"advertising, analytics, security, services, legal","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us.
If you interact with us through a social network, we may receive information from the social network such as your name, profile information, and any other information you permit the social network to share with third parties."
personal information about,we,"advertising, analytics, security, services, legal","We also automatically collect personal information indirectly about how you access and use the European Services, and information about the device you use to access the European Services."
personal information base on legitimate interest,we,"advertising, analytics, security, services, legal","Where we are processing personal information based on our legitimate interests, we generally will retain such information for a reasonable period of time based on the particular interest, taking into account the fundamental interests and the rights and freedoms of data subjects."
personal information collect,we,"advertising, analytics, security, services, legal","Annex 2 - Personal Information Collected Automatically
We may share this information with the following: Google , which provides our analytics platforms and Tracking Technologies, in order to help us understand how visitors use our Site and advertising attribution."
personal information you choose,we,"advertising, analytics, security, services, legal","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us.
We use this information to investigate and respond to your inquiries, and to communicate with you, to enhance the services we offer to our users and to manage and grow our organization."
phone number,we,"advertising, analytics, security, services","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us."
phone number,we,"advertising, analytics, security, services, legal","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us."
postal address,we,"advertising, analytics, security, services","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us."
postal address,we,"advertising, analytics, security, services, legal","If you communicate with us through any paper or electronic form, we may collect your name, email address, mailing address, phone number, or any other personal information you choose to provide to us."
precise geolocation,UNSPECIFIED_ACTOR,,"As is true of most digital platforms, we and our third-party providers and partners collect certain personal information automatically when you visit or interact with our websites and other online services: Location  Data : Including your general geographic location based on the Log Data we collect or more precise location when permitted by law."
precise geolocation,UNSPECIFIED_ACTOR,legal,"As is true of most digital platforms, we and our third-party providers and partners collect certain personal information automatically when you visit or interact with our websites and other online services: Location  Data : Including your general geographic location based on the Log Data we collect or more precise location when permitted by law."
precise geolocation,we,"advertising, analytics, security, services","As is true of most digital platforms, we and our third-party providers and partners collect certain personal information automatically when you visit or interact with our websites and other online services: Location  Data : Including your general geographic location based on the Log Data we collect or more precise location when permitted by law.
Certain of these applications also allow us to access more precise Location Data about you and collect information about your use and interactions with third-party websites and online services (including the products or services you are interested in or purchase) to better serve you."
precise geolocation,we,"advertising, analytics, security, services, legal","As is true of most digital platforms, we and our third-party providers and partners collect certain personal information automatically when you visit or interact with our websites and other online services: Location  Data : Including your general geographic location based on the Log Data we collect or more precise location when permitted by law.
Certain of these applications also allow us to access more precise Location Data about you and collect information about your use and interactions with third-party websites and online services (including the products or services you are interested in or purchase) to better serve you."
profile information,we,"advertising, analytics, security, services","If you interact with us through a social network, we may receive information from the social network such as your name, profile information, and any other information you permit the social network to share with third parties."
profile information,we,"advertising, analytics, security, services, legal","If you interact with us through a social network, we may receive information from the social network such as your name, profile information, and any other information you permit the social network to share with third parties."
proof of identity,we,"advertising, analytics, security, services, legal",Due to the confidential nature of data processing we may ask you to provide proof of identity when exercising the above rights.
registration information,we,"advertising, analytics, security, services, legal",The categories of information we collect can include: Registration information.
token,we,"advertising, analytics, security, services, legal","Instead, we receive tokens from the single sign-on service to help identify you in our system (such as by your username) and confirm you successfully authenticated with the single sign-on services."
visit to european service,advertising tracking technologies,,"Advertising Tracking Technologies store your visit to our European Service, the pages you have visited and the links you have followed."
