data_type,collector,purpose,text
cookie / pixel tag,we,"legal, security, services, analytics","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data.
We use the cookies to maintain your session so that we do not have to prompt you for login un-necessarily, to save your preferences and to store data between requests."
date,we,"legal, security, services, analytics","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
datum from third sources,teleskope,"analytics, legal, security, services",Teleskope may collect and receive Data in a variety of ways: Data from Third Sources.
email address,we,"legal, security, services, analytics","For example, if a Yammer application is enabled to permit messages to be imported to an ERG account, we may receive user name and email address of Authorized Users, along with additional information that the application has elected to make available to Teleskope to facilitate the integration."
email send to you,teleskope,"analytics, legal, security, services","For example, Teleskope logs the Website links you interact with, emails sent to you, Services methods invoked."
event picture upload from device,we,"legal, security, services, analytics","Subject to your consent as express in the settings of your device, we may get access location or pictures or videos that an Authorized User chooses to provide (such as event picture uploaded from a device, or location information provided to search events nearby)."
geolocation,teleskope,"analytics, legal, security, services","Teleskope may also collect location information from devices in accordance with the consent process provided by your device.
Teleskope may collect and receive Data in a variety of ways: Location & Media."
geolocation,we,"legal, security, services, analytics","Subject to your consent as express in the settings of your device, we may get access location or pictures or videos that an Authorized User chooses to provide (such as event picture uploaded from a device, or location information provided to search events nearby)."
information provide to teleskope,teleskope,"analytics, legal, security, services",Teleskope may collect and receive Data in a variety of ways: Additional Information Provided to Teleskope.
ip address,we,"legal, security, services, analytics","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
For this purpose, we may, for example, use a business address submitted by your employer, time zone provided by your device or browser, or an IP address received from your browser or device to determine approximate location.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
language preference,we,"legal, security, services, analytics","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
personal datum as part of customer account information,teleskope,"analytics, legal, security, services",Teleskope may collect and receive Data in a variety of ways: Personal Data as part of Customer Account Information.
personal datum from authorize user,teleskope,"analytics, legal, security, services",Teleskope may collect and receive Data in a variety of ways: Personal Data from Authorized Users.
personal datum make in accordance with agreement with third party provider,teleskope,"analytics, legal, security, services","When a Third Party Service is enabled, Teleskope is authorized to connect and access any personal data made available to Teleskope in accordance with our agreement with the Third Party Provider."
picture,we,"legal, security, services, analytics","Subject to your consent as express in the settings of your device, we may get access location or pictures or videos that an Authorized User chooses to provide (such as event picture uploaded from a device, or location information provided to search events nearby)."
postal address,we,"legal, security, services, analytics","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
sensitive datum,teleskope,"analytics, legal, security, services",Teleskope may collect and receive Data in a variety of ways: Sensitive Data.
setting,we,"legal, security, services, analytics","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
time,we,"legal, security, services, analytics","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
time zone provide,we,"legal, security, services, analytics","For this purpose, we may, for example, use a business address submitted by your employer, time zone provided by your device or browser, or an IP address received from your browser or device to determine approximate location."
usage information,teleskope,"analytics, legal, security, services",Teleskope may collect and receive Data in a variety of ways: Usage Information as follows:
user name,we,"legal, security, services, analytics","For example, if a Yammer application is enabled to permit messages to be imported to an ERG account, we may receive user name and email address of Authorized Users, along with additional information that the application has elected to make available to Teleskope to facilitate the integration."
