data_type,collector,purpose,text
credit / debit card number,we,legal,"Once you decide to subscribe, we need you to provide your credit card details, number of Agents (operators) seats, and subscription period."
credit payment card datum provide,professional company conduct non - cash transaction,,"Further Disclosure

12.3) Credit/payment card data provided by the Customer are disclosed solely to professional companies that conduct non-cash transactions and only to the extent necessary to effect the payments."
datum regard,we,legal,"Last updated: 13 September 2022

Privacy Policy

Part 2 - The data we collect, purpose, and duration1.

3. Protection of Claims

3.1) In order to determine, demand and enforce claims, we may process some of your given personal data, especially name and surname, contact details (email address and phone number), data regarding using our services (if claims refer to the way you use our services) and other data necessary for justifying the claim, its enforcement and defense against claims in courts and other state bodies)."
email address,we,legal,"If you create an account by fulfilling a registration form we will process your given email address and name.
Last updated: 13 September 2022

Privacy Policy

Part 2 - The data we collect, purpose, and duration1.

3. Protection of Claims

3.1) In order to determine, demand and enforce claims, we may process some of your given personal data, especially name and surname, contact details (email address and phone number), data regarding using our services (if claims refer to the way you use our services) and other data necessary for justifying the claim, its enforcement and defense against claims in courts and other state bodies)."
information gather from user of services,we,legal,The Privacy Policy describes how we collect and handle any information gathered from users of the Services.
information relate to customer,credit card processing,,"Novocall Pte Ltd reserves the right to disclose and the Customer agrees for the disclosure and transfers its Personal Data and other information relating to the Customer to Third Party Service Providers (including Sub-processors) such as hosting, credit card processing, customer/support services, email, text messages, push notifications providers or others."
information relate to customer,customer support service,,"Novocall Pte Ltd reserves the right to disclose and the Customer agrees for the disclosure and transfers its Personal Data and other information relating to the Customer to Third Party Service Providers (including Sub-processors) such as hosting, credit card processing, customer/support services, email, text messages, push notifications providers or others."
information relate to customer,hosting,,"Novocall Pte Ltd reserves the right to disclose and the Customer agrees for the disclosure and transfers its Personal Data and other information relating to the Customer to Third Party Service Providers (including Sub-processors) such as hosting, credit card processing, customer/support services, email, text messages, push notifications providers or others."
information relate to customer,novocall pte ltd,advertising,"Novocall Pte Ltd reserves the right to disclose and the Customer agrees for the disclosure and transfers its Personal Data and other information relating to the Customer to Third Party Service Providers (including Sub-processors) such as hosting, credit card processing, customer/support services, email, text messages, push notifications providers or others."
information relate to customer,push notification provider,,"Novocall Pte Ltd reserves the right to disclose and the Customer agrees for the disclosure and transfers its Personal Data and other information relating to the Customer to Third Party Service Providers (including Sub-processors) such as hosting, credit card processing, customer/support services, email, text messages, push notifications providers or others."
information relate to customer,sub,,"Novocall Pte Ltd reserves the right to disclose and the Customer agrees for the disclosure and transfers its Personal Data and other information relating to the Customer to Third Party Service Providers (including Sub-processors) such as hosting, credit card processing, customer/support services, email, text messages, push notifications providers or others."
ip address,feature,,"Last updated: 13 September 2022

Privacy Policy

Part 2 - The data we collect, purpose, and duration1.

9. Social Media

These features may collect your IP address, which page you are visiting on our site, and may set a cookie to enable the feature to function properly."
number of agent seat,we,legal,"Once you decide to subscribe, we need you to provide your credit card details, number of Agents (operators) seats, and subscription period."
option,service you use,,"Depending on the Service you use, you may have the possibility to log in to our live chat customer support feature using sign-in services such as Google and other OpenID providers.
These services will authenticate your identity and provide you with the option to share certain Personal Information with us such as your name and email address to pre-populate our chat form."
person name,we,legal,"For example, when you use an external social network (like your Google and Facebook account) to log in to the Service or to interact with us in another way, we may collect your name and other details from your social network profile and account (please see your social network's privacy policy or support documents for more information about their sharing of information with connected accounts).
If you create an account by fulfilling a registration form we will process your given email address and name.
Last updated: 13 September 2022

Privacy Policy

Part 2 - The data we collect, purpose, and duration1.

3. Protection of Claims

3.1) In order to determine, demand and enforce claims, we may process some of your given personal data, especially name and surname, contact details (email address and phone number), data regarding using our services (if claims refer to the way you use our services) and other data necessary for justifying the claim, its enforcement and defense against claims in courts and other state bodies)."
personal identifier,we,legal,"We may also collect other information (e.g., profile picture, network, username, user ID, age range, language, country) depending on your product and your privacy settings."
phone number,we,legal,"Last updated: 13 September 2022

Privacy Policy

Part 2 - The data we collect, purpose, and duration1.

3. Protection of Claims

3.1) In order to determine, demand and enforce claims, we may process some of your given personal data, especially name and surname, contact details (email address and phone number), data regarding using our services (if claims refer to the way you use our services) and other data necessary for justifying the claim, its enforcement and defense against claims in courts and other state bodies)."
profile picture,we,legal,"We may also collect other information (e.g., profile picture, network, username, user ID, age range, language, country) depending on your product and your privacy settings."
record of account credential,we,legal,"We keep a record of your account credentials, so when you instruct our APIs using your details, we know that it is you assigning the commands."
registration information,UNSPECIFIED_ACTOR,advertising,"Last updated: 13 September 2022

Privacy Policy

Part 2 - The data we collect, purpose, and duration1.

7. Third-Party Personal Data

7.2) You may separately provide registration and purchasing information to websites, apps, product or service providers through which we provide access to registration for our Service."
subscription period,we,legal,"Once you decide to subscribe, we need you to provide your credit card details, number of Agents (operators) seats, and subscription period."
third party personal data,we,legal,We allow you to provide us with third-party Personal Data.
user member name you use with product,UNSPECIFIED_ACTOR,advertising,"Depending on the particular promotion, when you register for the Service through such a promotional partner of ours, that partner may provide us with a user/member name that you already use with that partner's products or services or that you or it have otherwise pre-selected as part of the promotion."
user member name you use with product,we,legal,"Depending on the particular promotion, when you register for the Service through such a promotional partner of ours, that partner may provide us with a user/member name that you already use with that partner's products or services or that you or it have otherwise pre-selected as part of the promotion."
username,we,legal,"We may also collect other information (e.g., profile picture, network, username, user ID, age range, language, country) depending on your product and your privacy settings."
