data_type,collector,purpose,text
cookie / pixel tag,parafoil,"advertising, analytics",Parafoil uses cookies and similar tracking technologies to analyze use of our Services and how consumers are interacting with our marketing communications.
cookie / pixel tag,we,analytics,"When you access or use our Services or otherwise interact with us, we automatically collect, or process on behalf of our customers, certain information, including: Information Collected by Cookies and Similar Tracking Technologies:"
detail on why,we,analytics,"Except where the meeting chat and notifications are disabled, unavailable or unsupported, we notify users in the video conference that the meeting is being measured and data is being collected, and we provide details on why, along with an opt-out option."
device identifier,UNSPECIFIED_ACTOR,,"To do so, these entities may use cookies, web beacons, device identifiers, and other technologies to collect information about your use of our Services and other websites and mobile applications, including your IP address, web browser, mobile network information, pages viewed, time spent on pages, links clicked, and conversion information."
email address,we,analytics,"Examples of information we may derive or infer include the following: Company Affiliation: We use users' names and email addresses to identify them during meetings and to infer company affiliation, which enables us to compile metrics on each company's participation during a meeting;
The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
email address,we,"analytics, legal","Examples of information we may derive or infer include the following: Company Affiliation: We use users' names and email addresses to identify them during meetings and to infer company affiliation, which enables us to compile metrics on each company's participation during a meeting;
The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
email address,we,"analytics, legal, services","Examples of information we may derive or infer include the following: Company Affiliation: We use users' names and email addresses to identify them during meetings and to infer company affiliation, which enables us to compile metrics on each company's participation during a meeting;
The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
email address,we,"analytics, legal, services, advertising, security","Examples of information we may derive or infer include the following: Company Affiliation: We use users' names and email addresses to identify them during meetings and to infer company affiliation, which enables us to compile metrics on each company's participation during a meeting;
The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
feedback,we,analytics,"The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
feedback,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
hashed payment card value,we,analytics,"The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
hashed payment card value,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
image,we,analytics,"The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
image,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
information about interaction with services,UNSPECIFIED_ACTOR,,"We (and those who perform work for us) use tracking technologies, such as cookies and web beacons, to collect information about your interactions with the Services."
information about interaction with services,we,analytics,"We (and those who perform work for us) use tracking technologies, such as cookies and web beacons, to collect information about your interactions with the Services."
information about you,we,analytics,"Our Privacy Policy explains how we collect, use, and disclose information about you, as well as our targeted advertising and analytics practices.
We also obtain information about you from other sources."
information like language,we,analytics,"We also use audio and visual information, as well as other information like language, to infer certain demographic characteristics about users, which we use to improve our models and increase the accuracy of their output."
information we collect,we,"analytics, legal","We store information we collect for as long as necessary to carry out the purposes for which we originally collected it and for other legitimate business purposes, including to meet our legal, regulatory, or other compliance obligations."
information you choose,we,"analytics, legal","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
information you choose,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
information you provide to we,we,"analytics, legal",We collect information you provide directly to us.
information you store on mobile device operate system,we,"analytics, legal","If you download any of our mobile apps, we may access information you have stored on your mobile device operating system."
ip address,we,analytics,Examples of information we may derive or infer include the following: Approximate Location: We use IP addresses to infer users' approximate location.
ip address,we,"analytics, legal",Examples of information we may derive or infer include the following: Approximate Location: We use IP addresses to infer users' approximate location.
ip address,we,"analytics, legal, services",Examples of information we may derive or infer include the following: Approximate Location: We use IP addresses to infer users' approximate location.
meeting information,we,"analytics, legal, services","When you access or use our Services or otherwise interact with us, we automatically collect, or process on behalf of our customers, certain information, including: Meeting Information:"
meeting scheduling information,we,"analytics, legal, services","Examples of information we may derive or infer include the following: Meeting Characteristics: We use meeting scheduling information to infer characteristics of a scheduled meeting, such as identifying its type or purpose; and"
messaging,we,"analytics, legal, services, advertising, security","For example, we collect information directly from you when you create an account, participate in a meeting or use another product or service that integrates our Services (e.g., Google Calendar, Microsoft Outlook and Teams, Slack, and Zoom Calendar and Messaging), communicate through our text chat feature, use our calendar integration or email invitation feature, provide feedback, make a purchase, communicate with us via third-party platforms, such as LinkedIn, Twitter, Facebook, and Instagram, request customer support, explicitly opt into our collection of specific data from you or otherwise communicate with us"
non-personal information,we,"analytics, legal, services",We may disclose aggregated or de-identified information that cannot reasonably be used to identify you.
person name,we,analytics,"Examples of information we may derive or infer include the following: Company Affiliation: We use users' names and email addresses to identify them during meetings and to infer company affiliation, which enables us to compile metrics on each company's participation during a meeting;
The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
person name,we,"analytics, legal, services","Examples of information we may derive or infer include the following: Company Affiliation: We use users' names and email addresses to identify them during meetings and to infer company affiliation, which enables us to compile metrics on each company's participation during a meeting;
The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
person name,we,"analytics, legal, services, advertising, security","Examples of information we may derive or infer include the following: Company Affiliation: We use users' names and email addresses to identify them during meetings and to infer company affiliation, which enables us to compile metrics on each company's participation during a meeting;
The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
phone number,we,analytics,"The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
phone number,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
photo,we,"analytics, legal, services, advertising, security","For example, with your permission, we may access photos or videos from your mobile device or calendar information from your mobile device's calendar."
postal address,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
profile photo,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
social medium profile id,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
teams,we,"analytics, legal, services, advertising, security","For example, we collect information directly from you when you create an account, participate in a meeting or use another product or service that integrates our Services (e.g., Google Calendar, Microsoft Outlook and Teams, Slack, and Zoom Calendar and Messaging), communicate through our text chat feature, use our calendar integration or email invitation feature, provide feedback, make a purchase, communicate with us via third-party platforms, such as LinkedIn, Twitter, Facebook, and Instagram, request customer support, explicitly opt into our collection of specific data from you or otherwise communicate with us"
text chat communication,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
transactional information,we,"analytics, legal, services, advertising, security","When you access or use our Services or otherwise interact with us, we automatically collect, or process on behalf of our customers, certain information, including: Transactional Information: When you purchase our Services, we collect information about the transaction, such as Service details, purchase price, and the date of the transaction."
user presentation,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
username,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
voice,we,"analytics, legal, services, advertising, security","The types of personal information that we may collect include your name, username, email address, postal address, phone number, account login information for our accounts and accounts on video conferencing platforms, profile photo, your image and/or voice, social media profile ID, user presentations, text chat communications, feedback on our Services, hashed payment card value and other payment-related information, like your billing address, and any other information you choose to provide."
zoom calendar,we,"analytics, legal, services, advertising, security","For example, we collect information directly from you when you create an account, participate in a meeting or use another product or service that integrates our Services (e.g., Google Calendar, Microsoft Outlook and Teams, Slack, and Zoom Calendar and Messaging), communicate through our text chat feature, use our calendar integration or email invitation feature, provide feedback, make a purchase, communicate with us via third-party platforms, such as LinkedIn, Twitter, Facebook, and Instagram, request customer support, explicitly opt into our collection of specific data from you or otherwise communicate with us"
