data_type,collector,purpose,text
inference,we,"analytics, services, advertising, legal, security","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Inferences about your preferences and traits through your use of the Services;"
information about you,we,"analytics, services, advertising, legal, security","We may collect information about you through your use of our Services with software application tools and data files (such as cookies and web log files), IP addresses, device state information, unique device identifiers, device hardware and OS information (""Usage Information"")."
person name,UNSPECIFIED_ACTOR,,"As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
person name,UNSPECIFIED_ACTOR,services,"As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
person name,we,"analytics, services","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
person name,we,"analytics, services, advertising, legal, security","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
phone number,UNSPECIFIED_ACTOR,services,"As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
phone number,we,"analytics, services, advertising, legal, security","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
postal address,UNSPECIFIED_ACTOR,services,"As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
postal address,we,"analytics, services","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
postal address,we,"analytics, services, advertising, legal, security","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Identifiers (such name, email address, address, and phone number);"
precise geolocation,UNSPECIFIED_ACTOR,services,"As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Geolocation information (general location, and, if you provide permission, precise GPS location);"
precise geolocation,we,"analytics, services, advertising, legal, security","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Geolocation information (general location, and, if you provide permission, precise GPS location);"
professional information,UNSPECIFIED_ACTOR,services,"As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Professional or employment-related information; and"
professional information,we,"analytics, services, advertising, legal, security","As described further in our Privacy Policy, in the preceding twelve (12) months, we or our Third-Party Providers may have collected the below categories of Personal Information for business or commercial purposes: Professional or employment-related information; and"
refer url,we,"analytics, services, advertising, legal, security","Cookies allow us to collect information such as browser type, time spent on the online services, pages visited, referring URL, and other traffic and usage data."
time spend on online service,we,"analytics, services, advertising, legal, security","Cookies allow us to collect information such as browser type, time spent on the online services, pages visited, referring URL, and other traffic and usage data."
tracking information,we,"analytics, services, advertising, legal, security","We may use your Personal Information, Usage Information, Tracking Information, or Location Information we collect or you provide to us, in order to:"
usage information we collect,we,"analytics, services, advertising, legal, security","We use Usage Information that we collect to help us screen for potential risk and fraud as noted above (in particular, your IP address), and more generally to improve and optimize our Services (for example, by generating analytics about how our customers browse and interact with the Services, and to assess the success of our marketing and advertising campaigns)."
