data_type,collector,purpose,text
company name,reseller,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
company name,service provider,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
contact information,we,"advertising, analytics, security, services","When you buy something from us, we ask you to provide your name, contact information, credit card information or other payment account information."
cookie / pixel tag,advertiser,,"Our ad network partners use cookies, web beacons, and data we share with them to collect information about your activities on our website and other websites and provide you with targeted advertising based on your interests."
cookie / pixel tag,we,"advertising, analytics, security, services","We also use cookies, beacons, tags, scripts, and other similar technologies to identify Visitors, track Website navigation, gather demographic information about Visitors and Users, understand email campaign effectiveness and target visitor and user engagement.
We use temporary and permanent cookies to identify Visitors and Users and to enhance user experience."
cookie / pixel tag,we,"advertising, analytics, security, services, legal","We also use cookies, beacons, tags, scripts, and other similar technologies to identify Visitors, track Website navigation, gather demographic information about Visitors and Users, understand email campaign effectiveness and target visitor and user engagement.
We use temporary and permanent cookies to identify Visitors and Users and to enhance user experience."
credit / debit card number,we,"advertising, analytics, security, services","For quick processing of future payments, if you have given us your approval, we may store your credit card information or other payment information in an encrypted format in the secured servers of our Payment Gateway Service Providers.
When you buy something from us, we ask you to provide your name, contact information, credit card information or other payment account information.
When you submit your card information, we store the name and address of the cardholder, the expiration date and the last four digits of the credit card number."
demographic information about visitor,we,"advertising, analytics, security, services","We also use cookies, beacons, tags, scripts, and other similar technologies to identify Visitors, track Website navigation, gather demographic information about Visitors and Users, understand email campaign effectiveness and target visitor and user engagement."
different type,we,"advertising, analytics, security, services","We collect different types of information from or through the Service, including, but not limited, through the methods summarized below."
downloadable software,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Pipedrive (""Pipedrive"", ""we,"" or ""us""), our web site at https://www.pipedrive.com (the ""Site""), and all related web sites, downloadable software, mobile applications (including tablet applications), and other services provided by us and on which a link to this Privacy Notice is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
expiration date,we,"advertising, analytics, security, services","When you submit your card information, we store the name and address of the cardholder, the expiration date and the last four digits of the credit card number."
information about you,we,"advertising, analytics, security, services","If you are an individual in the United Kingdom, the European Economic Area (EEA), or in another relevant jurisdiction, we collect and process information about you only where we have a legal basis or bases for doing so under applicable laws."
information about you,we,"advertising, analytics, security, services, legal","If you are an individual in the United Kingdom, the European Economic Area (EEA), or in another relevant jurisdiction, we collect and process information about you only where we have a legal basis or bases for doing so under applicable laws."
information we collect,we,"advertising, analytics, security, services","We use the information that we collect in a variety of ways to provide the Service and operate our business, including the following:"
information you submit,we,"advertising, analytics, security, services, legal","Please note that while any changes you make will be reflected in active User databases instantly or within a reasonable period of time, we may retain all information you submit for backups, archiving, prevention of fraud and abuse, analytics, satisfaction of legal obligations, or where we otherwise reasonably believe that we have a legitimate reason to do so."
interaction with we,we,"advertising, analytics, security, services, legal","Privacy Notice

3. The Information We Collect 

3.1 Information You Provide Directly to Pipedrive 

Interactions with Pipedrive : We may record, analyze and use your interactions with us, including email, telephone, and chat conversations with our sales and customer support professionals, to improve our interactions with you and other customers."
language,we,"advertising, analytics, security, services, legal","You may also provide us with more information, such as your photo, time zone and language, but we don't require that information to sign up for an Account."
non-personal information,we,"advertising, analytics, security, services, legal","Privacy Notice

5. To Whom We Disclose Information 

5.7 Non-Personally Identifiable Information"
option,social media,"analytics, services","Pipedrive's Website may use social media features, such as the Facebook ""like"" button, LinkedIn and X (Twitter) sharing features, and other similar widgets ( ""Social Media Features"" ).
You may be given the option by such Social Media Features to post information about your activities on a Website to a profile page of yours that is provided by a third party social media network in order to share content with others within your network."
payment account information,we,"advertising, analytics, security, services, legal","When you buy something from us, we ask you to provide your name, contact information, credit card information or other payment account information."
payment information,we,"advertising, analytics, security, services, legal","For quick processing of future payments, if you have given us your approval, we may store your credit card information or other payment information in an encrypted format in the secured servers of our Payment Gateway Service Providers."
person name,UNSPECIFIED_ACTOR,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
person name,reseller,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
person name,service provider,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
person name,we,"advertising, analytics, security, services, legal","If someone has referred our Service to you through any of our referral programs, that person/entity may have provided us with your name, email address and other Personal Data.
When you buy something from us, we ask you to provide your name, contact information, credit card information or other payment account information.
When you submit your card information, we store the name and address of the cardholder, the expiration date and the last four digits of the credit card number."
photo,we,"advertising, analytics, security, services, legal","You may also provide us with more information, such as your photo, time zone and language, but we don't require that information to sign up for an Account."
postal address,we,"advertising, analytics, security, services, legal","When you submit your card information, we store the name and address of the cardholder, the expiration date and the last four digits of the credit card number."
related web site,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Pipedrive (""Pipedrive"", ""we,"" or ""us""), our web site at https://www.pipedrive.com (the ""Site""), and all related web sites, downloadable software, mobile applications (including tablet applications), and other services provided by us and on which a link to this Privacy Notice is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
sensitive personal data,we,"advertising, analytics, security, services, legal","In some instances, we may use or disclose your Sensitive Personal Data for legitimate business purposes as outlined under the CCPA, and for any other purposes as set forth in Section 4, above."
tag,we,"advertising, analytics, security, services, legal","We also use cookies, beacons, tags, scripts, and other similar technologies to identify Visitors, track Website navigation, gather demographic information about Visitors and Users, understand email campaign effectiveness and target visitor and user engagement."
time zone,we,"advertising, analytics, security, services","You may also provide us with more information, such as your photo, time zone and language, but we don't require that information to sign up for an Account."
time zone,we,"advertising, analytics, security, services, legal","You may also provide us with more information, such as your photo, time zone and language, but we don't require that information to sign up for an Account."
unrestricted information,we,"advertising, analytics, security, services, legal","Privacy Notice

5. To Whom We Disclose Information 

5.1 Unrestricted Information"
web site at https://www.pipedrive.com,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Pipedrive (""Pipedrive"", ""we,"" or ""us""), our web site at https://www.pipedrive.com (the ""Site""), and all related web sites, downloadable software, mobile applications (including tablet applications), and other services provided by us and on which a link to this Privacy Notice is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
widget,social media,"analytics, services","Pipedrive's Website may use social media features, such as the Facebook ""like"" button, LinkedIn and X (Twitter) sharing features, and other similar widgets ( ""Social Media Features"" )."
x,social media,"analytics, services","When you provide feedback or reviews about our Service, interact, or engage with us on marketplaces, review sites or social media sites, such as Facebook, X (Twitter), LinkedIn and Instagram through posts, comments, questions and other interactions, we may collect such publicly available information, including profile information, to allow us to connect with you, improve our Service, better understand User reactions and issues, or to reproduce and publish your feedback on our Website."
