data_type,collector,purpose,text
domain account detail,employer,services,"To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
domain account detail,miro,"services, analytics","To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
email address,employer,services,"To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
email address,miro,"services, analytics","To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
email address,we,"services, analytics, advertising",We may also receive your email address and name from Slack or other organizations with whom our platform has integrations through which you may sign up to use our Services.
email performance datum,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Email performance data."
geolocation,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Location data.
Miro may also collect location information from devices in accordance with the consent provided by your device."
gif,miro,"services, analytics",Miro uses a 'clear image' (gif) in email communications in order to track engagement and performance metrics.
information about individual,miro,"services, analytics","Miro may receive information about individuals from organizations, industries, Customers, (potential) partners, parent corporations, affiliates and subsidiaries, and our partners for cooperation and communication purposes."
ip address,we,"services, analytics, advertising","Like most websites and services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services, recording this information in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, your browser type and settings, the date and time the Services were used, information about browser configuration and plugins, and language preferences.
We may, for example, use a business address submitted by your employer or an IP address received from your browser or device to determine approximate location."
language preference,we,"services, analytics, advertising","Like most websites and services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services, recording this information in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, your browser type and settings, the date and time the Services were used, information about browser configuration and plugins, and language preferences."
log datum,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Log data."
marketing datum,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Marketing and communications Data."
miro website,we,"services, analytics, advertising, legal, security","This Privacy Policy applies to Miro's online collaboration tools and platform, including the associated Miro mobile and desktop applications (collectively, the "" Services ""), miro.com and other Miro websites (collectively, the "" Websites "") and other interactions (e.g. customer support, the Miro Community, etc.) you may have with Miro, including the processing of any messages, text, files, images, video or audio recordings, or other content submitted through our Services (collectively, "" Customer Content "")."
organization information,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Organization and account information."
password,employer,services,"To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
password,miro,"services, analytics","To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
person name,we,"services, analytics, advertising",We may also receive your email address and name from Slack or other organizations with whom our platform has integrations through which you may sign up to use our Services.
phone number,employer,services,"To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
phone number,miro,"services, analytics","To create or update an Organization account, you or the relevant Customer (e.g. you or your employer) will supply Miro with an email address, phone number, password, domain and/or similar account details."
postal address,we,"services, analytics, advertising, legal, security","Like most websites and services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services, recording this information in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, your browser type and settings, the date and time the Services were used, information about browser configuration and plugins, and language preferences."
profile detail,employer,"services, analytics","This may include, for example, your employer using Service features to export logs of your activity or accessing or modifying your profile details.."
sensitive personal information,we,"services, analytics, advertising, legal, security",We only use and disclose sensitive personal information for the purposes specified in applicable law or otherwise with your consent.
service data,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""):"
service metadata,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Service metadata."
setting,we,"services, analytics, advertising, legal, security","Like most websites and services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services, recording this information in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, your browser type and settings, the date and time the Services were used, information about browser configuration and plugins, and language preferences."
third party data,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Third-party data."
third party data,miro,"services, analytics, advertising, legal, security","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Third-party data."
third party service datum,miro,"services, analytics","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Third-Party Services data."
third party service datum,miro,"services, analytics, advertising, legal, security","Miro also collects, generates and/or receives the following types of Personal Data, other than Customer Content, through and in connection with Miro's provision of the Services (the ""Services Data""): Third-Party Services data."
