data_type,collector,purpose,text
identifier,we,"analytics, legal, services","As is true of most websites, we gather certain information automatically when individual users visit our Websites.
This information may include identifiers, commercial information, and internet activity information such as IP address (or proxy server information), device and application information, identification numbers and features, location, browser type, plug-ins, integrations, Internet service provider, mobile carrier, the pages and files viewed, searches, referring website, app or ad, operating system, system configuration information, advertising and language preferences, date and time stamps associated with your usage, and frequency of visits to the Websites."
identifier,we,"analytics, legal, services, advertising, security","As is true of most websites, we gather certain information automatically when individual users visit our Websites.
This information may include identifiers, commercial information, and internet activity information such as IP address (or proxy server information), device and application information, identification numbers and features, location, browser type, plug-ins, integrations, Internet service provider, mobile carrier, the pages and files viewed, searches, referring website, app or ad, operating system, system configuration information, advertising and language preferences, date and time stamps associated with your usage, and frequency of visits to the Websites."
information about use of website,we,"analytics, legal, services","We use technologies such as web beacons, pixels, tags, and JavaScript, alone or in conjunction with cookies, to gather information about the use of our Websites and how people interact with our Services and emails."
information about you,we,"analytics, legal, services",We also may collect information about you from other sources including third parties from whom we may purchase Personal Data and from publicly available information.
information contain personal datum,we,"analytics, legal, services","We use common information-gathering tools, such as tools for collecting usage data, cookies, web beacons, pixels, and similar technologies to automatically collect information that may contain Personal Data as you navigate our Websites, our Services, or interact with emails we have sent to you."
information on processing of personal data,we,"analytics, legal, services","If you use our Websites to register for an event or webinar organized by one of our affiliates, we may share your Personal Data with the affiliate to the extent this is required on the basis of the affiliate's contract with you to process your registration and ensure your participation in the event; in such instances, our affiliate will process the relevant Personal Data as a separate controller and will provide you with further information on the processing of your Personal Data, where required."
information show,platform,,"To the extent the Social Media Features are hosted by the platforms themselves, and you click through to these from our Websites, the platform may receive information showing that you have visited our Websites."
information you provide as part of request,we,"analytics, legal, services","We collect such information in the following situations: If you voluntarily submit certain information to our Services, such as filling out a survey about your user experience, we collect the information you have provided as part of that request; and"
name of hirelogic customer who submit datum to we,we,"analytics, legal, services, advertising","Because we may only access a customer's data upon their instructions, if you wish to make your request directly to us, please provide us the name of the HireLogic customer who submitted your data to us."
necessary functionality for both,we,"analytics, legal, services, advertising, security","We collect and process your Personal Data for the following purposes: Providing our Websites and Services (including necessary functionality for both): We process your Personal Data to perform our contract with you for the use of our Websites and Services and to fulfill our obligations under the applicable Terms of Use or other agreement; if we have not entered into a contract with you, we base the processing of your Personal Data on our legitimate interest to operate and administer our websites and to provide you with content you access and request (e.g., to download content from our websites);"
online transaction,we,"analytics, legal, services, advertising","If you have chosen to identify yourself to us, we may place on your browser a cookie that allows us to uniquely identify you when you are logged into the websites and to process your online transactions and requests."
option,auth provider,,"HireLogic also allows you to log in to certain of our Websites using sign-in services like Facebook Connect.
These services authenticate your identity and provide you the option to share certain Personal Data from these services with us such as your name and email address to pre-populate our sign-up form."
option object to,we,"analytics, legal, services, advertising","If required under applicable law, we will obtain your prior consent or give you the option to object to a call being recorded;"
personal data submit to cloud product,we,"analytics, legal, services, advertising","As described above, we may also process Personal Data submitted by or for a customer to our cloud products and services.
To this end, if not stated otherwise in this Privacy Statement or in a separate disclosure, we process such Personal Data as a processor on behalf of our customer (and its affiliates) who is the controller of the Personal Data (see the ""Responsible HireLogic entity"" section above)."
phone call,we,"analytics, legal, services, advertising, security","We collect and process your Personal Data for the following purposes: Recording phone calls: We may record phone calls for training, quality assurance, and administration purposes."
photo,we,"analytics, legal, services, advertising, security","We collect such information in the following situations: If you register for an online community that we host, we may ask you to provide a username, photo or other biographical information, such as your occupation, location, social media profiles, company name, areas of expertise and interests;"
pixel,we,"analytics, legal, services, advertising, security",We also use web beacons and pixels on our websites and in emails.
professional information,we,"analytics, legal, services, advertising, security","The Personal Data we collect directly from you includes identifiers, professional or employment-related information, financial account information, commercial information, visual information, and internet activity information.
We collect such information in the following situations:"
professional recommendation about you,we,"analytics, legal, services, advertising, security","In particular, we collect such Personal Data from the following sources: Current and former professional colleagues to provide us with professional recommendations about you; and"
record,we,"analytics, legal, services, advertising, security","This helps us update, expand, and analyze our records, identify new customers, and enhance our existing Services or create new Services that may be of interest to you."
relevant personal data,we,"analytics, legal, services, advertising, security","If you use our Websites to register for an event or webinar organized by one of our affiliates, we may share your Personal Data with the affiliate to the extent this is required on the basis of the affiliate's contract with you to process your registration and ensure your participation in the event; in such instances, our affiliate will process the relevant Personal Data as a separate controller and will provide you with further information on the processing of your Personal Data, where required."
stock,we,"analytics, legal, services, advertising, security","We may share your Personal Data as follows: Third Parties Involved in a Corporate Transaction: If we are involved in a merger, reorganization, dissolution or other fundamental corporate change, or sell a website or business unit, or if all or a portion of our business, assets or stock are acquired by a third party."
username,we,analytics,"We collect such information in the following situations: If you register for an online community that we host, we may ask you to provide a username, photo or other biographical information, such as your occupation, location, social media profiles, company name, areas of expertise and interests;"
username,we,"analytics, legal, services, advertising, security","We collect such information in the following situations: If you register for an online community that we host, we may ask you to provide a username, photo or other biographical information, such as your occupation, location, social media profiles, company name, areas of expertise and interests;"
